45,25,0.05
40,25,0.04
35,25,0.03
30,25,0.02
25,25,-0.0
20,25,-0.01
15,25,-0.02
10,25,-0.03
5,25,-0.05
0,25,-0.06
-5,25,-0.06
-10,25,-0.05
-15,25,-0.05
-20,25,-0.04
-25,25,-0.03
-30,25,-0.0
-35,25,0.01
-40,25,0.03
-45,25,0.04
-50,25,0.06
-55,25,0.08
-60,25,0.12
-65,25,0.15
-70,25,0.21
65,30,0.11
60,30,0.11
55,30,0.11
50,30,0.09
45,30,0.08
40,30,0.06
35,30,0.04
30,30,0.03
25,30,0.01
20,30,-0.01
15,30,-0.02
10,30,-0.04
5,30,-0.06
0,30,-0.07
-5,30,-0.06
-10,30,-0.05
-15,30,-0.04
-20,30,-0.03
-25,30,-0.02
-30,30,-0.0
-35,30,0.02
-40,30,0.04
-45,30,0.06
-50,30,0.08
-55,30,0.11
-60,30,0.13
-65,30,0.17
65,35,0.14
60,35,0.14
55,35,0.13
50,35,0.12
45,35,0.09
40,35,0.08
35,35,0.06
30,35,0.04
25,35,0.02
20,35,-0.0
15,35,-0.02
10,35,-0.05
5,35,-0.05
0,35,-0.07
-5,35,-0.05
-10,35,-0.05
-15,35,-0.04
-20,35,-0.03
-25,35,-0.02
-30,35,0.01
-35,35,0.03
-40,35,0.05
-45,35,0.07
-50,35,0.09
-55,35,0.12
-60,35,0.16
-65,35,0.19
60,40,0.14
55,40,0.16
50,40,0.15
45,40,0.11
40,40,0.09
35,40,0.07
30,40,0.05
25,40,0.03
20,40,-0.0
15,40,-0.02
10,40,-0.05
5,40,-0.06
0,40,-0.07
-5,40,-0.06
-10,40,-0.05
-15,40,-0.03
-20,40,-0.03
-25,40,-0.01
-30,40,0.01
-35,40,0.02
-40,40,0.05
-45,40,0.07
-50,40,0.1
-55,40,0.13
-60,40,0.17
60,45,0.17
55,45,0.18
50,45,0.16
45,45,0.13
40,45,0.1
35,45,0.09
30,45,0.05
25,45,0.03
20,45,0.01
15,45,-0.02
10,45,-0.04
5,45,-0.06
0,45,-0.07
-5,45,-0.06
-10,45,-0.04
-15,45,-0.03
-20,45,-0.02
-25,45,-0.01
-30,45,-0.0
-35,45,0.04
-40,45,0.05
-45,45,0.08
-50,45,0.11
-55,45,0.14
-60,45,0.19
55,50,0.16
50,50,0.18
45,50,0.16
40,50,0.13
35,50,0.1
30,50,0.06
25,50,0.04
20,50,0.01
15,50,-0.01
10,50,-0.03
5,50,-0.05
0,50,-0.06
-5,50,-0.04
-10,50,-0.03
-15,50,-0.03
-20,50,-0.02
-25,50,-0.0
-30,50,-0.0
-35,50,0.04
-40,50,0.06
-45,50,0.09
-50,50,0.13
-55,50,0.16
50,55,0.14
45,55,0.17
40,55,0.15
35,55,0.11
30,55,0.09
25,55,0.06
20,55,0.02
15,55,-0.0
10,55,-0.02
5,55,-0.03
0,55,-0.04
-5,55,-0.02
-10,55,-0.02
-15,55,-0.01
-20,55,-0.01
-25,55,0.01
-30,55,0.03
-35,55,0.04
-40,55,0.07
